Id,Name,Number,StreetAddress,City,Province,PostalCode,Latitude,Longitude,Phone,Website,Hours,SupplierType,Email,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose,Description,Facebook,Twitter,Instagram,PaymentMethods,LicenseeSales,SpecialEventsOrdering,OnSiteSpecialEvents,OnSiteKitchen,KegSales,SommelierOnStaff,OnlineOrdering,SpecialOrdering,DeliveryService,GrowlerFill,Theme,HeroTitle,HeroDescription,DisplayInventory,ALSAMember,AHLAMember,EstablishmentType
53578,ALTADORE WINE AND SPIRITS               ,78453100,4810 16 STREET SW                       ,CALGARY                                           ,AB,T2T 4J5   ,51.011061,-114.099884,(403) 921-8579  ,,,Liquor Store,altadorewineandspirits@gmail.com        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53579,LOCAL HOUSE CAFE                        ,78454300,4302 50 STREET                          ,DRAYTON VALLEY                                    ,AB,T7A 1M4   ,,,(780) 542-3526  ,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53581,CROWN CELLARS                           ,78383400,202 CITYSCAPE SQUARE NE                 ,CALGARY                                           ,AB,T3N 2A8   ,,,(403) 470-3527  ,,,Liquor Store,crowncellarsinc@gmail.com               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53582,TWO HOUSE BREWING COMPANY               ,78430600,1901 10 AVENUE SW                       ,CALGARY                                           ,AB,T3C 0K3   ,,,(403) 617-8046  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
53584,BURWOOD DISTILLERY                      ,78449400,2566 FLANDERS AVENUE SW                 ,CALGARY                                           ,AB,T3E 7H9   ,,,(403) 836-1447  ,,,Distillery/Brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
53587,ROYAL CANADIAN LODGE                    ,78463800,459 BANFF AVENUE                        ,BANFF                                             ,AB,T1L 1B4   ,,,(403) 760-6980  ,,,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Hotel
53588,SOUTH PARK LIQUOR                       ,78417400,10965 23 AVENUE NW                      ,EDMONTON                                          ,AB,T6J 6Y4   ,53.453527,-113.51196,(780) 450-4868  ,,,Liquor Store,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53589,DELBURNE LIQUOR STORE                   ,78458200,2421 20 STREET                          ,DELBURNE                                          ,AB,T0M 0V0   ,52.197219,-113.238231,(403) 702-5665  ,,,Liquor Store,esncisodyssey@hotmail.com               ,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,7:00pm,,,,,,True,True,False,False,True,False,True,True,True,False,,,,,False,False,Liquor Store
53590,WEST PARK LIQUOR                        ,78464100,104-41 WESTPARK BOULEVARD               ,FORT SASKATCHEWAN                                 ,AB,T8L 4N2   ,53.682995,-113.245752,(780) 998-3778  ,,,Liquor Store,westpark232@gmail.com                   ,10:00am,10:00pm,10:00am,10.00pm,10:00am,10.00pm,10:00am,10.00pm,10:00am,10.00pm,10:00am,10.00pm,10:00am,10.00pm,,,,,,True,True,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
53591,LIQUOR PLUS                             ,78456400,3A-135 WHITEFIELD DRIVE NE              ,CALGARY                                           ,AB,T1Y 5X1   ,51.087906,-113.980658,(587) 968-6133  ,,,Liquor Store,liquorplusne@gmail.com                  ,10:00am,2:00am,10:00am,2:00am,10:00am,2:00am,10:00am,2:00am,10:00am,2:00am,10:00am,2:00am,10:00am,2:00am,liquor store,,,,,True,True,True,False,True,True,True,True,True,False,,,,,False,False,Liquor Store
53592,LATITUDE 55 DISTILLERY                  ,78457500,10030 102 AVENUE                        ,GRANDE PRAIRIE                                    ,AB,T8V 0Z7   ,,,(780) 882-3477  ,,,Distillery/Brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
53593,BSW LIQUOR                              ,78447100,1890-80 MAHOGANY ROAD SE                ,CALGARY                                           ,AB,T3M 3K9   ,,,(403) 918-3740  ,,,Liquor Store,shoponline@bswliquor.com                ,10:00am,10:00pm,10:00am,10:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,10:00pm,,,,,,True,True,False,False,True,False,True,True,True,False,,,,,False,False,Liquor Store
53594,DUNMORE EQUESTRIAN CENTRE               ,78454400,192 CHARLES STREET                      ,DUNMORE                                           ,AB,T1B 0L5   ,,,(403) 952-9165  ,,,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53596,VENTURA LIQUOR                          ,78456500,1814 20 AVENUE                          ,COALDALE                                          ,AB,T1M 1J2   ,49.727693,-112.620511,(403) 345-5494  ,,,Liquor Store,                                        ,10,10:00pm,10,10:00pm,10,10:00pm,10,10:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,10:00pm,,,,,,True,True,False,False,True,False,False,False,False,False,,,,,False,False,Liquor Store
53603,1861 LOCAL BAR AND RESTAURANT           ,78401300,1861 MEADOWBROOK DRIVE SE               ,AIRDRIE                                           ,AB,T4A 1V3   ,,,(403) 400-0543  ,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53604,VULCAN HOTEL                            ,78430100,208 CENTRE STREET                       ,VULCAN                                            ,AB,T0L 2B0   ,,,(403) 423-5678  ,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53605,GOLF FACTORY                            ,78453700,10463 184 STREET NW                     ,EDMONTON                                          ,AB,T5S 1G1   ,,,(587) 930-5879  ,,,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53606,MARKET WINES                            ,78464000,110-55 GREENBRIAR DRIVE NW              ,CALGARY                                           ,AB,T3B 6M3   ,51.088426,-114.221817,(403) 714-0466  ,www.marketwines.ca,,Liquor Store,kristina@marketwines.ca                 ,Closed,Closed,Closed,Closed,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,10:00am,5:00pm,,,,,,True,True,False,False,False,True,True,True,True,False,,,,,False,False,Liquor Store
53608,MOOSE LIQUOR                            ,78459100,111-9301 WILSHIRE BOULEVARD             ,FORT SASKATCHEWAN                                 ,AB,T8L 0W9   ,53.674411,-113.242971,(780) 912-3533  ,,,Liquor Store,Mooseliquor@gmail.com                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53609,1905 DISTILLERY                         ,78402900,4811 50 AVENUE                          ,BONNYVILLE                                        ,AB,T9N 2K8   ,,,(780) 201-2500  ,,,Distillery/Brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
53610,CHEERS LIQUOR                           ,78463400,5012 45 AVENUE                          ,MAYERTHORPE                                       ,AB,T0E 1N0   ,53.950204,-115.140232,(604) 728-3954  ,,,Liquor Store,200wesco@gmail.com                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53612,MILKA CAFE                              ,78368700,10803 95 STREET NW                      ,EDMONTON                                          ,AB,T5H 2E2   ,,,(587) 989-4443  ,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53613,SIPPIN' PRETTY LTD.                     ,78453800,14118-442 TOWNSHIP ROAD                 ,KILLAM                                            ,AB,T0B 2L0   ,,,(780) 385-6009  ,www.sippinprettywinetasting.com,,Restaurant,                                        ,,,,,,,4:00pm,10:00pm,4:00pm,10:00pm,,,,,Wine Tasting Classes,,,https://instagram/sippinprettywine,,False,False,True,False,False,True,False,False,False,False,,,,,False,False,Restaurant
53616,ZEMBABA 2 SHISHA & RESTAURANT           ,77421700,12520 118 AVENUE NW                     ,EDMONTON                                          ,AB,T5L 2K6   ,53.570332,-113.53867,(780) 761-0410  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
53617,BLACKSTONE MINI GOLF AND FAMILY PARK    ,78461200,652-462014 RANGE ROAD 10                ,WESTEROSE                                         ,AB,T0C 2V0   ,,,(780) 586-2290  ,,,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53619,PINT                                    ,76951300,100-10125 109 STREET NW                 ,EDMONTON                                          ,AB,T5J 3P1   ,53.541554,-113.508432,(780) 497-7468  ,http://www.thepint.ca,,Restaurant,                                        ,11:00AM,2:00AM,11:00AM,2:00AM,11:00AM,2:00AM,11:00AM,2:00AM,11:00AM,2:00AM,11:00AM,2:00AM,11:00AM,2:00AM,"Come down 7 days a week with a great menu selection, daily specials and 14 beers on tap! Join us for Happy Hour every weekday, or try something off our $10 Hangover Brunch menu on Saturdays and Sundays until 4pm",http://www.facebook.com/groups/150847436252/,,,"MasterCard, Visa",False,True,True,True,False,False,False,False,False,,,,,,False,False,Restaurant
53620,REAL CANADIAN LIQUOR STORE              ,78426500,3400 69 STREET NW                       ,CALGARY                                           ,AB,T3B 2J7   ,51.08234,-114.187601,(587) 538-0193  ,,,Liquor Store,mon04431@loblaw.ca                      ,10:00am,8:00pm,10:00am,8:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,8:00pm,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
53621,WINE TALES                              ,78374700,809 4 AVENUE SW                         ,CALGARY                                           ,AB,T2P 0K5   ,51.049634,-114.07886,(403) 667-1922  ,wintales.ca,,Liquor Store,Winetalescalgary@gmail.com              ,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,2:00am,10:00am,2:00am,10:00am,12:00am,,winetalescalgary,,winetalescalgary,,False,False,False,False,True,False,True,True,True,False,,,,,False,False,Liquor Store
53622,LOCO LIQUOR                             ,78445500,2102-6852 66 STREET                     ,RED DEER                                          ,AB,T4P 3T5   ,,,(587) 218-5577  ,https://locoliquor.ca/,,Liquor Store,locoliquorinc@gmail.com                 ,10:00am,1:00am,10:00am,1:00am,10:00am,1:00am,10:00am,1:00am,10:00am,1:00am,10:00am,1:00am,10:00am,1:00am,"Locally owned & Operated.
Sip socially, Buy locally!",https://www.facebook.com/locoliquorreddeer/,,https://www.instagram.com/locoliquorreddeer/,,False,True,True,False,True,False,False,True,True,False,,,,False,False,False,Liquor Store
53624,X-FACTOR INDOOR GOLF                    ,78470900,182-5334 72 AVENUE SE                   ,CALGARY                                           ,AB,T2C 4X5   ,,,(403) 601-5053  ,,,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53625,OSLO'S EATERY & LOUNGE                  ,78459500,10303 101 AVENUE                        ,LAC LA BICHE                                      ,AB,T0Z 2C0   ,,,(780) 404-1503  ,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53626,GP BREWING CO.                          ,78457400,12523 101 STREET                        ,GRANDE PRAIRIE                                    ,AB,T8V 5S1   ,,,                ,,,Distillery/Brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
53628,CO-OP LIQUOR AT ORCHARDS                ,78441000,BAY C-1-6725 25 AVENUE SW               ,EDMONTON                                          ,AB,T6X 2Z3   ,53.410511,-113.445648,(780) 963-0500  ,,,Liquor Store,orchliquser@NCENTRALCOOP.CA             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53629,SKIUPHILL INC.                          ,78363000,4C-906 BOW VALLEY TRAIL                 ,CANMORE                                           ,AB,T1W 1N6   ,,,(403) 988-1069  ,,,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53630,PAUL AND JESSE LIQUOR                   ,78429900,206 2 AVENUE                            ,CLUNY                                             ,AB,T0J 0S0   ,50.838735,-112.867463,(416) 558-5650  ,,,Liquor Store,gobinderkhaira@hotmail.com              ,10,10:00pm,10,10:00pm,10,10:00pm,10,10:00pm,10,10:00pm,10:00am,10:00pm,10,10:00pm,,,,,,True,False,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
53634,IN CAHOOTS BAR AND GRILL                ,78470800,500B VILLAGE LANE                       ,OKOTOKS                                           ,AB,T1S 1Z6   ,,,(403) 369-2207  ,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53635,HEART RIVER GOLF CLUB                   ,69507500,RANGE ROAD 204 & TOWNSHIP ROAD 814      ,NORTHERN SUNRISE COUNTY                           ,AB,T0H 2R0   ,56.279945,-117.110059,(780) 322-3977  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
53638,CANYON MEADOWS CINEMAS                  ,78452400,110-13226 MACLEOD TRAIL SE              ,CALGARY                                           ,AB,T2J 7E5   ,,,(403) 472-3855  ,,,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53639,ALL ABOARD FINE WINES & SPIRITS         ,78470600,75 HEWLETT PARK LANDING                 ,SYLVAN LAKE                                       ,AB,T4S 2J3   ,52.306284,-114.07569,(403) 708-9004  ,,,Liquor Store,allaboard@splm.ca                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53642,MYRNAM CONVENIENCE STORE                ,78462800,4814 50 AVENUE                          ,MYRNAM                                            ,AB,T0B 3K0   ,,,(780) 366-2064  ,,,General Store,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,General Store
53643,BRUDERHEIM LIQUOR STORE                 ,78472000,4807 52 AVENUE                          ,BRUDERHEIM                                        ,AB,T0B 0S0   ,53.802844,-112.926729,(780) 796-3440  ,,,Liquor Store,michelle_walker30@hotmail.com           ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53644,SHERWOOD PARK CURLING CLUB LOUNGE       ,78472700,GLEN ALLAN RECREATION COMPLEX           ,SHERWOOD PARK                                     ,AB,T8A 2W9   ,,,(780) 904-8100  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53645,CAMPSIE STORE                           ,76853300,HIGHWAY 18                              ,CAMPSIE                                           ,AB,T7N 1N3   ,,,(780) 674-4455  ,,,General Store,jimmiller@mcsnet.ca                     ,8:00am,8:00pm,8:00am,8:00pm,8:00am,8:00pm,8:00am,8:00pm,8:00am,8:00pm,8:00am,8:00pm,8:00am,8:00pm,,Campsie Store,,,"Debit  Cash
Visa
M/C",False,False,False,False,False,False,False,False,False,False,,,,,False,False,General Store
53646,BD LIQUOR WINE  BEER AND SPIRIT         ,78473000,105-3709 26 AVENUE NE                   ,CALGARY                                           ,AB,T1Y 4S3   ,51.077448,-113.980709,(403) 797-0937  ,,,Liquor Store,bdliquor@hotmail.com                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53647,WIZGOLF                                 ,78040600,220-100 STOCKTON AVENUE                 ,OKOTOKS                                           ,AB,T1S 1A9   ,,,(587) 899-0219  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
53648,LEDUC BREWING COMPANY                   ,78435100,4901 50 AVENUE                          ,LEDUC                                             ,AB,T9E 6W7   ,,,(780) 668-3742  ,https://www.leducbrewing.ca/,,Distillery/Brewery,beer@leducbrewing.ca                    ,,,,,,,4:00pm,8:00pm,,,,,,,"We are Leduc's local and only Craft Brewing company. With our passion for beer, and your fine tuned tastebuds, we assure you that there will always be something on tap that will suit the exact flavor you are looking for. 

We have a large taproom that can be booked for tastings or private events.",,,,,True,False,True,False,True,False,True,False,True,True,,,,,False,False,Distillery/Brewery
53649,RED CROWNS PUB                          ,77724800,20-523 WOODPARK BOULEVARD SW            ,CALGARY                                           ,AB,T2W 4J3   ,,,(403) 999-0347  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
53650,LIQUOR WELLZ                            ,78433200,40-4307 130 AVENUE SE                   ,CALGARY                                           ,AB,T2Z 3V8   ,50.930132,-113.971662,(403) 478-9556  ,,,Liquor Store,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
53651,MODERN LOVE                             ,78470700,613 11 AVENUE SW                        ,CALGARY                                           ,AB,T2R 0E1   ,,,(780) 996-7997  ,,,Restaurant,lena@thepint.com                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53652,BOSTON PIZZA ATHABASCA                  ,78470400,2201 48 AVENUE                          ,ATHABASCA                                         ,AB,T9S 0A4   ,,,(780) 720-4404  ,,,Restaurant,reacharun26@gmail.com                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
53655,BEST OF KIN                             ,78434000,1059 14 STREET SW                       ,CALGARY                                           ,AB,T3C 0M9   ,,,(403) 966-0584  ,www.bestofkin.ca,,Distillery/Brewery,info@bestofkin.ca                       ,3:00pm,11:00pm,Closed,Closed,3:00pm,3:00pm,11:00am,11:00pm,11:00am,11:00pm,11:00am,11:00pm,11:00am,11:00pm,"Best of Kin Social is a micro brewery and full service restaurant featuring in house made and local craft beverages.  Nostalgic comfort food, and family friendly atmosphere.",,,,,True,False,True,True,True,False,False,False,False,True,,,,,False,False,Distillery/Brewery
